Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
24/1/24 20:00,Machine_6,71.2,2.28,5.17
24/1/24 20:00,Machine_7,79.67,1.17,6.86
24/1/24 20:00,Machine_8,66.69,1.03,6.41
24/1/24 20:00,Machine_9,66.15,2.39,5.97
24/1/24 20:00,Machine_10,74.09,1.25,6.86
24/1/24 20:01,Machine_1,67.58,0.87,4.73
24/1/24 20:01,Machine_2,75.99,0.47,6.01
24/1/24 20:01,Machine_3,74.82,2.43,4.57
24/1/24 20:01,Machine_4,62.12,1.75,3.85
24/1/24 20:01,Machine_5,62.04,0.79,5.13
24/1/24 20:01,Machine_6,63.51,1.03,3.76
24/1/24 20:01,Machine_7,68.95,2.61,3.37
24/1/24 20:01,Machine_8,70.47,1.66,6.44
24/1/24 20:01,Machine_9,75.96,0.49,5.83
24/1/24 20:01,Machine_10,69.08,2.49,5.28
24/1/24 20:02,Machine_1,67.54,0.74,5.7
24/1/24 20:02,Machine_2,72.3,2.45,6.48
24/1/24 20:02,Machine_3,66.6,1.71,3.81
24/1/24 20:02,Machine_4,62.94,2.36,4.24
24/1/24 20:02,Machine_5,61.66,0.7,4.71
24/1/24 20:02,Machine_6,63.75,2.38,3.84
24/1/24 20:02,Machine_7,61.05,2.21,6.57
24/1/24 20:02,Machine_8,75.92,2.46,5.12
24/1/24 20:02,Machine_9,71.0,1.01,4.11
24/1/24 20:02,Machine_10,68.38,0.87,6.98
24/1/24 20:03,Machine_1,79.56,1.18,5.25
24/1/24 20:03,Machine_2,71.24,1.87,5.12
24/1/24 20:03,Machine_3,65.83,1.46,5.49
24/1/24 20:03,Machine_4,62.6,2.07,6.57
24/1/24 20:03,Machine_5,69.01,1.86,6.73
24/1/24 20:03,Machine_6,60.38,2.68,7.47
24/1/24 20:03,Machine_7,65.47,1.05,4.26
24/1/24 20:03,Machine_8,76.05,1.17,5.33
24/1/24 20:03,Machine_9,79.93,1.78,7.19
24/1/24 20:03,Machine_10,79.08,1.3,6.41
24/1/24 20:04,Machine_1,61.88,0.48,6.66
24/1/24 20:04,Machine_2,66.53,2.49,7.27
24/1/24 20:04,Machine_3,60.13,0.71,7.16
24/1/24 20:04,Machine_4,76.7,2.6,5.12
24/1/24 20:04,Machine_5,79.03,2.06,3.73
24/1/24 20:04,Machine_6,74.6,2.27,4.04
24/1/24 20:04,Machine_7,67.71,1.19,6.98
24/1/24 20:04,Machine_8,73.25,0.65,4.78
24/1/24 20:04,Machine_9,69.64,1.86,3.85
24/1/24 20:04,Machine_10,73.37,2.07,5.71
24/1/24 20:05,Machine_1,64.65,1.0,6.42
24/1/24 20:05,Machine_2,78.63,2.47,3.14
24/1/24 20:05,Machine_3,63.95,2.19,7.08
24/1/24 20:05,Machine_4,77.68,0.89,5.69
24/1/24 20:05,Machine_5,73.57,2.23,3.08
24/1/24 20:05,Machine_6,65.01,1.36,6.19
24/1/24 20:05,Machine_7,63.11,1.2,6.03
24/1/24 20:05,Machine_8,74.04,0.84,7.18
24/1/24 20:05,Machine_9,71.94,1.82,5.71
24/1/24 20:05,Machine_10,63.17,2.1,4.8
24/1/24 20:06,Machine_1,71.94,1.99,3.84
24/1/24 20:06,Machine_2,63.67,0.53,7.21
24/1/24 20:06,Machine_3,63.73,2.28,4.76
24/1/24 20:06,Machine_4,65.63,1.73,5.84
24/1/24 20:06,Machine_5,69.86,0.78,5.1
24/1/24 20:06,Machine_6,62.27,0.48,4.46
24/1/24 20:06,Machine_7,77.7,0.92,6.39
24/1/24 20:06,Machine_8,67.43,0.66,4.17
24/1/24 20:06,Machine_9,69.62,1.13,6.8
24/1/24 20:06,Machine_10,79.01,2.24,4.23
24/1/24 20:07,Machine_1,68.88,1.29,6.98
24/1/24 20:07,Machine_2,69.7,1.2,7.1
24/1/24 20:07,Machine_3,61.34,1.62,3.73
24/1/24 20:07,Machine_4,76.17,2.04,5.61
24/1/24 20:07,Machine_5,67.17,2.19,7.0
24/1/24 20:07,Machine_6,64.57,2.58,7.1
24/1/24 20:07,Machine_7,69.11,2.34,4.16
24/1/24 20:07,Machine_8,60.92,1.27,5.14
24/1/24 20:07,Machine_9,78.78,2.23,4.13
24/1/24 20:07,Machine_10,65.3,1.0,3.51
24/1/24 20:08,Machine_1,77.6,2.62,5.37
24/1/24 20:08,Machine_2,61.45,2.29,6.38
24/1/24 20:08,Machine_3,79.77,1.03,7.44
24/1/24 20:08,Machine_4,75.87,1.16,4.88
24/1/24 20:08,Machine_5,79.71,1.74,6.23
24/1/24 20:08,Machine_6,70.77,2.38,3.09
24/1/24 20:08,Machine_7,78.36,0.92,6.74
24/1/24 20:08,Machine_8,66.92,2.43,4.24
24/1/24 20:08,Machine_9,73.01,2.02,3.24
24/1/24 20:08,Machine_10,78.0,2.42,4.52
24/1/24 20:09,Machine_1,79.99,2.31,7.38
24/1/24 20:09,Machine_2,78.85,1.95,6.24
24/1/24 20:09,Machine_3,67.96,0.55,7.12
24/1/24 20:09,Machine_4,60.36,2.1,6.98
24/1/24 20:09,Machine_5,78.09,1.95,4.94
24/1/24 20:09,Machine_6,75.45,2.06,3.6
24/1/24 20:09,Machine_7,63.85,1.58,5.36
24/1/24 20:09,Machine_8,75.22,1.33,7.21
24/1/24 20:09,Machine_9,62.99,1.1,5.42
24/1/24 20:09,Machine_10,63.29,0.88,6.82
24/1/24 20:10,Machine_1,77.46,2.62,5.57
24/1/24 20:10,Machine_2,60.17,2.39,6.89
24/1/24 20:10,Machine_3,65.74,1.87,6.14
24/1/24 20:10,Machine_4,75.34,1.37,4.48
24/1/24 20:10,Machine_5,74.33,0.79,3.3
24/1/24 20:10,Machine_6,70.62,2.68,5.1
24/1/24 20:10,Machine_7,74.01,1.43,3.56
24/1/24 20:10,Machine_8,72.87,1.25,4.09
24/1/24 20:10,Machine_9,60.94,2.21,4.79
24/1/24 20:10,Machine_10,68.38,2.2,3.49
24/1/24 20:11,Machine_1,73.28,1.56,4.78
24/1/24 20:11,Machine_2,74.3,1.61,6.85
24/1/24 20:11,Machine_3,61.73,2.02,4.85
24/1/24 20:11,Machine_4,75.72,0.8,6.21
24/1/24 20:11,Machine_5,74.08,2.04,5.45
24/1/24 20:11,Machine_6,73.26,1.03,3.08
24/1/24 20:11,Machine_7,67.29,2.06,4.41
24/1/24 20:11,Machine_8,64.35,1.66,6.09
24/1/24 20:11,Machine_9,78.77,1.66,5.2
24/1/24 20:11,Machine_10,75.48,2.63,3.86
24/1/24 20:12,Machine_1,70.9,1.29,5.38
24/1/24 20:12,Machine_2,66.79,2.02,6.82
24/1/24 20:12,Machine_3,61.82,0.67,4.94
24/1/24 20:12,Machine_4,65.7,2.65,3.58
24/1/24 20:12,Machine_5,64.31,2.32,6.06
24/1/24 20:12,Machine_6,60.72,0.66,5.42
24/1/24 20:12,Machine_7,63.53,2.67,5.02
24/1/24 20:12,Machine_8,70.18,1.15,3.66
24/1/24 20:12,Machine_9,79.32,1.03,7.11
24/1/24 20:12,Machine_10,60.73,1.12,7.15
24/1/24 20:13,Machine_1,76.7,0.9,6.99
24/1/24 20:13,Machine_2,64.05,2.69,3.65
24/1/24 20:13,Machine_3,79.17,2.65,7.24
24/1/24 20:13,Machine_4,62.38,0.5,6.16
24/1/24 20:13,Machine_5,77.91,0.42,3.36
24/1/24 20:13,Machine_6,63.45,0.68,7.22
24/1/24 20:13,Machine_7,71.51,2.3,5.91
24/1/24 20:13,Machine_8,78.08,0.58,4.12
24/1/24 20:13,Machine_9,73.12,0.81,6.28
24/1/24 20:13,Machine_10,79.02,2.22,6.53
24/1/24 20:14,Machine_1,62.68,0.96,5.07
24/1/24 20:14,Machine_2,64.97,1.53,4.77
24/1/24 20:14,Machine_3,79.34,1.03,6.59
24/1/24 20:14,Machine_4,62.79,2.16,5.39
24/1/24 20:14,Machine_5,71.35,1.71,4.31
24/1/24 20:14,Machine_6,60.24,0.56,5.73
24/1/24 20:14,Machine_7,77.93,0.43,4.75
24/1/24 20:14,Machine_8,79.86,2.24,3.19
24/1/24 20:14,Machine_9,63.56,2.46,6.09
24/1/24 20:14,Machine_10,72.68,1.22,4.09
24/1/24 20:15,Machine_1,68.36,2.03,3.19
24/1/24 20:15,Machine_2,60.98,2.54,3.97
24/1/24 20:15,Machine_3,65.05,2.41,4.4
24/1/24 20:15,Machine_4,79.49,2.08,4.52
24/1/24 20:15,Machine_5,74.5,1.78,3.43
24/1/24 20:15,Machine_6,62.46,2.04,5.32
24/1/24 20:15,Machine_7,79.94,2.19,5.37
24/1/24 20:15,Machine_8,70.21,1.2,3.3
24/1/24 20:15,Machine_9,67.61,2.36,7.02
24/1/24 20:15,Machine_10,60.92,2.08,3.53
24/1/24 20:16,Machine_1,64.12,2.35,3.21
24/1/24 20:16,Machine_2,62.01,1.09,5.15
24/1/24 20:16,Machine_3,72.87,2.31,3.75
24/1/24 20:16,Machine_4,66.09,2.28,4.75
24/1/24 20:16,Machine_5,69.23,1.98,5.55
24/1/24 20:16,Machine_6,69.36,1.5,6.26
24/1/24 20:16,Machine_7,78.88,2.19,7.3
24/1/24 20:16,Machine_8,60.59,2.47,3.34
24/1/24 20:16,Machine_9,78.15,1.22,4.43
24/1/24 20:16,Machine_10,65.03,1.72,3.53
24/1/24 20:17,Machine_1,73.52,1.62,3.25
24/1/24 20:17,Machine_2,76.8,1.14,3.11
24/1/24 20:17,Machine_3,74.45,2.36,5.77
24/1/24 20:17,Machine_4,71.96,2.34,6.21
24/1/24 20:17,Machine_5,72.41,0.42,4.03
24/1/24 20:17,Machine_6,64.56,2.08,6.98
24/1/24 20:17,Machine_7,73.4,2.0,4.01
24/1/24 20:17,Machine_8,76.76,1.49,7.05
24/1/24 20:17,Machine_9,79.53,1.16,6.98
24/1/24 20:17,Machine_10,63.19,2.23,6.28
24/1/24 20:18,Machine_1,66.26,0.75,6.38
24/1/24 20:18,Machine_2,67.49,0.76,5.31
24/1/24 20:18,Machine_3,74.25,2.01,5.78
24/1/24 20:18,Machine_4,65.88,1.67,5.9
24/1/24 20:18,Machine_5,75.13,2.1,6.64
24/1/24 20:18,Machine_6,72.02,1.6,4.14
24/1/24 20:18,Machine_7,71.35,0.69,6.21
24/1/24 20:18,Machine_8,61.45,1.02,3.28
24/1/24 20:18,Machine_9,71.13,1.96,7.48
24/1/24 20:18,Machine_10,63.95,1.39,5.83
24/1/24 20:19,Machine_1,61.92,2.28,7.42
24/1/24 20:19,Machine_2,79.61,2.52,6.55
24/1/24 20:19,Machine_3,77.36,2.2,6.34
24/1/24 20:19,Machine_4,79.79,2.08,6.53
24/1/24 20:19,Machine_5,69.14,1.26,4.79
24/1/24 20:19,Machine_6,77.29,2.07,6.68
24/1/24 20:19,Machine_7,69.69,0.96,4.9
24/1/24 20:19,Machine_8,62.33,0.78,3.42
24/1/24 20:19,Machine_9,70.71,0.59,4.95
24/1/24 20:19,Machine_10,78.24,0.95,6.37
24/1/24 20:20,Machine_1,77.49,1.23,5.96
24/1/24 20:20,Machine_2,76.03,1.79,3.22
24/1/24 20:20,Machine_3,60.48,1.15,3.27
24/1/24 20:20,Machine_4,62.52,0.76,5.42
24/1/24 20:20,Machine_5,60.1,0.83,5.33
24/1/24 20:20,Machine_6,69.65,0.6,3.17
24/1/24 20:20,Machine_7,70.67,1.92,3.56
24/1/24 20:20,Machine_8,72.79,2.24,4.73
24/1/24 20:20,Machine_9,73.48,1.62,6.3
24/1/24 20:20,Machine_10,75.65,0.6,4.26
24/1/24 20:21,Machine_1,70.38,1.54,7.2
24/1/24 20:21,Machine_2,70.89,2.27,4.6
24/1/24 20:21,Machine_3,66.6,2.04,6.38
24/1/24 20:21,Machine_4,68.44,1.19,5.83
24/1/24 20:21,Machine_5,69.68,1.0,4.06
24/1/24 20:21,Machine_6,76.64,1.58,3.78
24/1/24 20:21,Machine_7,71.72,0.71,6.87
24/1/24 20:21,Machine_8,62.52,0.87,3.51
24/1/24 20:21,Machine_9,68.64,1.31,3.77
24/1/24 20:21,Machine_10,69.16,1.19,3.51
24/1/24 20:22,Machine_1,76.69,1.13,3.71
24/1/24 20:22,Machine_2,71.93,0.91,6.18
24/1/24 20:22,Machine_3,79.54,0.62,4.82
24/1/24 20:22,Machine_4,68.51,1.57,4.26
24/1/24 20:22,Machine_5,68.6,2.45,7.17
24/1/24 20:22,Machine_6,62.68,1.07,3.3
24/1/24 20:22,Machine_7,63.93,1.6,7.11
24/1/24 20:22,Machine_8,75.62,1.05,5.53
24/1/24 20:22,Machine_9,60.05,0.93,6.49
24/1/24 20:22,Machine_10,74.61,2.62,3.21
24/1/24 20:23,Machine_1,65.86,1.92,3.08
24/1/24 20:23,Machine_2,60.45,2.32,4.93
24/1/24 20:23,Machine_3,78.83,0.61,3.08
24/1/24 20:23,Machine_4,74.07,1.34,6.12
24/1/24 20:23,Machine_5,67.74,1.19,6.89
24/1/24 20:23,Machine_6,65.62,0.79,6.92
24/1/24 20:23,Machine_7,79.53,2.04,3.51
24/1/24 20:23,Machine_8,78.83,1.32,6.72
24/1/24 20:23,Machine_9,68.42,1.42,5.84
24/1/24 20:23,Machine_10,71.8,0.64,6.05
24/1/24 20:24,Machine_1,73.32,0.78,3.27
24/1/24 20:24,Machine_2,67.27,2.2,4.79
24/1/24 20:24,Machine_3,76.62,1.07,6.31
24/1/24 20:24,Machine_4,60.42,0.87,6.76
24/1/24 20:24,Machine_5,62.26,2.65,5.46
24/1/24 20:24,Machine_6,65.43,1.78,5.71
24/1/24 20:24,Machine_7,78.6,0.85,6.74
24/1/24 20:24,Machine_8,75.5,1.22,4.87
24/1/24 20:24,Machine_9,61.27,0.88,5.01
24/1/24 20:24,Machine_10,60.03,2.07,3.43
24/1/24 20:25,Machine_1,69.44,0.54,6.2
24/1/24 20:25,Machine_2,63.9,0.47,4.6
24/1/24 20:25,Machine_3,62.13,1.05,5.95
24/1/24 20:25,Machine_4,75.86,0.77,5.99
24/1/24 20:25,Machine_5,69.74,2.01,5.01
24/1/24 20:25,Machine_6,78.71,1.49,6.57
24/1/24 20:25,Machine_7,69.03,1.95,5.9
24/1/24 20:25,Machine_8,71.26,0.71,3.7
24/1/24 20:25,Machine_9,66.18,2.41,4.34
24/1/24 20:25,Machine_10,72.11,0.49,7.38
24/1/24 20:26,Machine_1,69.95,1.47,4.58
24/1/24 20:26,Machine_2,62.39,1.96,5.59
24/1/24 20:26,Machine_3,68.68,2.15,6.74
24/1/24 20:26,Machine_4,66.27,2.63,5.48
24/1/24 20:26,Machine_5,79.7,2.3,7.18
24/1/24 20:26,Machine_6,71.89,0.48,6.71
24/1/24 20:26,Machine_7,77.29,1.75,6.25
24/1/24 20:26,Machine_8,79.49,1.18,6.79
24/1/24 20:26,Machine_9,77.18,2.09,7.15
24/1/24 20:26,Machine_10,68.34,0.45,3.98
24/1/24 20:27,Machine_1,65.69,1.87,5.39
24/1/24 20:27,Machine_2,71.03,2.26,3.42
24/1/24 20:27,Machine_3,74.05,1.81,5.59
24/1/24 20:27,Machine_4,65.51,2.62,7.29
24/1/24 20:27,Machine_5,75.49,2.13,3.6
24/1/24 20:27,Machine_6,70.79,1.48,3.2
24/1/24 20:27,Machine_7,60.44,0.89,5.28
24/1/24 20:27,Machine_8,60.01,0.88,4.52
24/1/24 20:27,Machine_9,61.11,1.54,4.12
24/1/24 20:27,Machine_10,68.77,1.75,3.73
24/1/24 20:28,Machine_1,63.47,1.05,3.8
24/1/24 20:28,Machine_2,63.73,0.72,4.89
24/1/24 20:28,Machine_3,79.49,0.77,7.27
24/1/24 20:28,Machine_4,65.09,1.76,6.46
24/1/24 20:28,Machine_5,77.87,0.59,6.56
24/1/24 20:28,Machine_6,64.19,0.48,7.15
24/1/24 20:28,Machine_7,67.11,1.81,7.2
24/1/24 20:28,Machine_8,63.61,0.85,5.13
24/1/24 20:28,Machine_9,60.2,0.71,4.9
24/1/24 20:28,Machine_10,69.74,1.37,6.14
24/1/24 20:29,Machine_1,69.59,2.34,3.68
24/1/24 20:29,Machine_2,61.0,1.58,6.03
24/1/24 20:29,Machine_3,63.13,1.21,3.35
24/1/24 20:29,Machine_4,63.18,0.66,7.47
24/1/24 20:29,Machine_5,75.26,1.72,4.93
24/1/24 20:29,Machine_6,69.33,1.47,5.81
24/1/24 20:29,Machine_7,72.03,1.56,7.12
24/1/24 20:29,Machine_8,61.51,0.67,3.07
24/1/24 20:29,Machine_9,64.54,1.98,4.89
24/1/24 20:29,Machine_10,70.27,1.92,5.22
24/1/24 20:30,Machine_1,69.07,2.27,6.69
24/1/24 20:30,Machine_2,75.97,0.91,5.49
24/1/24 20:30,Machine_3,70.41,0.53,5.73
24/1/24 20:30,Machine_4,75.44,1.53,5.82
24/1/24 20:30,Machine_5,75.0,1.58,7.17
24/1/24 20:30,Machine_6,61.2,2.11,5.98
24/1/24 20:30,Machine_7,78.03,1.35,7.17
24/1/24 20:30,Machine_8,60.97,1.39,3.48
24/1/24 20:30,Machine_9,66.23,2.14,6.5
24/1/24 20:30,Machine_10,74.92,1.3,3.88
24/1/24 20:31,Machine_1,63.57,2.0,6.06
24/1/24 20:31,Machine_2,73.23,2.12,5.37
24/1/24 20:31,Machine_3,70.22,2.12,6.72
24/1/24 20:31,Machine_4,79.31,1.04,3.73
24/1/24 20:31,Machine_5,68.2,1.07,5.94
24/1/24 20:31,Machine_6,71.63,0.58,5.17
24/1/24 20:31,Machine_7,74.23,1.12,6.01
24/1/24 20:31,Machine_8,79.37,1.63,4.03
24/1/24 20:31,Machine_9,60.09,0.83,4.61
24/1/24 20:31,Machine_10,63.4,1.36,5.61
24/1/24 20:32,Machine_1,66.71,0.89,6.7
24/1/24 20:32,Machine_2,72.04,2.2,3.44
24/1/24 20:32,Machine_3,64.88,0.81,6.31
24/1/24 20:32,Machine_4,66.66,0.53,4.61
24/1/24 20:32,Machine_5,65.72,1.41,3.46
24/1/24 20:32,Machine_6,74.79,0.77,6.96
24/1/24 20:32,Machine_7,77.22,1.83,6.12
24/1/24 20:32,Machine_8,64.6,1.09,4.32
24/1/24 20:32,Machine_9,77.8,2.35,6.66
24/1/24 20:32,Machine_10,78.94,0.61,4.48
24/1/24 20:33,Machine_1,67.44,0.52,3.76
24/1/24 20:33,Machine_2,77.61,2.57,6.98
24/1/24 20:33,Machine_3,72.03,1.64,4.26
24/1/24 20:33,Machine_4,64.6,1.36,3.49
24/1/24 20:33,Machine_5,79.89,2.12,6.79
24/1/24 20:33,Machine_6,64.32,1.28,6.91
24/1/24 20:33,Machine_7,64.24,0.69,6.76
24/1/24 20:33,Machine_8,76.49,2.65,3.38
24/1/24 20:33,Machine_9,64.38,2.02,4.54
24/1/24 20:33,Machine_10,74.29,1.16,4.3
24/1/24 20:34,Machine_1,66.36,0.7,7.11
24/1/24 20:34,Machine_2,77.54,0.52,4.02
24/1/24 20:34,Machine_3,78.24,0.84,6.47
24/1/24 20:34,Machine_4,74.34,1.56,6.33
24/1/24 20:34,Machine_5,75.93,1.44,5.42
24/1/24 20:34,Machine_6,74.62,1.88,4.15
24/1/24 20:34,Machine_7,76.95,1.06,3.05
24/1/24 20:34,Machine_8,73.29,1.23,3.42
24/1/24 20:34,Machine_9,70.3,2.09,7.11
24/1/24 20:34,Machine_10,60.8,2.68,6.6
24/1/24 20:35,Machine_1,73.71,1.14,6.68
24/1/24 20:35,Machine_2,78.21,1.55,4.82
24/1/24 20:35,Machine_3,73.25,2.69,3.41
24/1/24 20:35,Machine_4,66.69,0.63,7.45
24/1/24 20:35,Machine_5,76.65,1.12,5.99
24/1/24 20:35,Machine_6,72.76,1.54,5.86
24/1/24 20:35,Machine_7,63.28,1.6,6.16
24/1/24 20:35,Machine_8,76.68,2.41,3.35
24/1/24 20:35,Machine_9,78.18,1.65,6.34
24/1/24 20:35,Machine_10,77.99,1.5,3.01
24/1/24 20:36,Machine_1,72.01,1.72,7.2
24/1/24 20:36,Machine_2,71.52,1.38,3.24
24/1/24 20:36,Machine_3,79.48,0.65,6.88
24/1/24 20:36,Machine_4,79.98,0.85,4.59
24/1/24 20:36,Machine_5,70.57,2.26,6.43
24/1/24 20:36,Machine_6,60.82,0.82,3.44
24/1/24 20:36,Machine_7,79.02,2.27,4.82
24/1/24 20:36,Machine_8,60.16,1.05,7.46
24/1/24 20:36,Machine_9,60.79,1.99,5.25
24/1/24 20:36,Machine_10,66.27,1.87,5.78
24/1/24 20:37,Machine_1,70.8,0.6,7.01
24/1/24 20:37,Machine_2,68.79,1.75,5.71
24/1/24 20:37,Machine_3,62.02,2.42,3.1
24/1/24 20:37,Machine_4,79.68,2.25,3.66
24/1/24 20:37,Machine_5,60.31,0.81,6.59
24/1/24 20:37,Machine_6,75.55,1.97,6.62
24/1/24 20:37,Machine_7,79.93,0.47,7.37
24/1/24 20:37,Machine_8,71.77,1.58,6.1
24/1/24 20:37,Machine_9,76.38,0.55,6.44
24/1/24 20:37,Machine_10,75.13,2.18,3.51
24/1/24 20:38,Machine_1,60.68,1.92,6.02
24/1/24 20:38,Machine_2,70.66,1.28,6.05
24/1/24 20:38,Machine_3,69.15,2.34,5.27
24/1/24 20:38,Machine_4,76.79,1.39,5.02
24/1/24 20:38,Machine_5,71.01,2.57,5.65
24/1/24 20:38,Machine_6,79.36,2.15,4.38
24/1/24 20:38,Machine_7,63.78,1.91,5.63
24/1/24 20:38,Machine_8,66.58,1.37,6.97
24/1/24 20:38,Machine_9,70.38,0.65,5.94
24/1/24 20:38,Machine_10,74.38,1.45,4.87
24/1/24 20:39,Machine_1,72.82,0.9,7.21
24/1/24 20:39,Machine_2,71.42,2.33,7.24
24/1/24 20:39,Machine_3,71.66,2.32,3.94
24/1/24 20:39,Machine_4,73.35,2.31,3.97
24/1/24 20:39,Machine_5,75.24,2.14,7.47
24/1/24 20:39,Machine_6,72.41,0.84,7.21
24/1/24 20:39,Machine_7,63.87,0.43,5.05
24/1/24 20:39,Machine_8,76.37,2.67,7.28
24/1/24 20:39,Machine_9,71.24,0.49,4.66
24/1/24 20:39,Machine_10,71.29,0.76,4.18
24/1/24 20:40,Machine_1,60.97,2.16,4.82
24/1/24 20:40,Machine_2,63.52,2.23,6.25
24/1/24 20:40,Machine_3,64.83,1.65,4.45
24/1/24 20:40,Machine_4,75.04,1.66,6.46
24/1/24 20:40,Machine_5,78.89,1.06,3.22
24/1/24 20:40,Machine_6,70.99,0.51,7.1
24/1/24 20:40,Machine_7,69.09,1.64,4.02
24/1/24 20:40,Machine_8,62.54,0.96,4.93
24/1/24 20:40,Machine_9,78.14,1.19,7.21
24/1/24 20:40,Machine_10,75.01,2.27,5.92
24/1/24 20:41,Machine_1,67.03,1.34,3.71
24/1/24 20:41,Machine_2,76.63,2.58,4.18
24/1/24 20:41,Machine_3,76.71,1.34,3.52
24/1/24 20:41,Machine_4,70.24,2.6,3.61
24/1/24 20:41,Machine_5,71.55,0.63,4.54
24/1/24 20:41,Machine_6,69.06,0.6,3.13
24/1/24 20:41,Machine_7,74.69,2.05,3.97
24/1/24 20:41,Machine_8,70.35,0.92,5.85
24/1/24 20:41,Machine_9,66.5,2.22,4.22
24/1/24 20:41,Machine_10,75.38,0.79,6.36
24/1/24 20:42,Machine_1,66.78,2.23,5.68
24/1/24 20:42,Machine_2,63.56,1.63,4.97
24/1/24 20:42,Machine_3,60.72,2.52,3.62
24/1/24 20:42,Machine_4,79.26,0.42,5.47
24/1/24 20:42,Machine_5,64.46,1.9,3.87
24/1/24 20:42,Machine_6,72.77,1.17,5.01
24/1/24 20:42,Machine_7,79.37,0.73,5.51
24/1/24 20:42,Machine_8,62.62,2.41,4.89
24/1/24 20:42,Machine_9,75.5,0.72,4.33
24/1/24 20:42,Machine_10,62.79,1.06,7.45
24/1/24 20:43,Machine_1,78.08,0.88,3.09
24/1/24 20:43,Machine_2,68.21,1.7,4.83
24/1/24 20:43,Machine_3,63.67,2.32,5.64
24/1/24 20:43,Machine_4,62.62,0.67,5.17
24/1/24 20:43,Machine_5,66.26,1.28,5.95
24/1/24 20:43,Machine_6,75.04,2.52,5.85
24/1/24 20:43,Machine_7,62.89,2.4,6.14
24/1/24 20:43,Machine_8,71.06,1.27,3.93
24/1/24 20:43,Machine_9,60.81,1.7,6.87
24/1/24 20:43,Machine_10,74.18,1.85,6.47
24/1/24 20:44,Machine_1,64.2,2.32,3.06
24/1/24 20:44,Machine_2,79.47,1.32,5.21
24/1/24 20:44,Machine_3,63.98,0.68,6.83
24/1/24 20:44,Machine_4,73.23,1.49,3.84
24/1/24 20:44,Machine_5,79.46,0.66,4.35
24/1/24 20:44,Machine_6,76.19,0.49,7.42
24/1/24 20:44,Machine_7,69.24,0.69,5.51
24/1/24 20:44,Machine_8,62.06,2.07,5.64
24/1/24 20:44,Machine_9,73.59,1.07,4.42
24/1/24 20:44,Machine_10,60.66,2.42,4.45
24/1/24 20:45,Machine_1,78.72,1.11,6.57
24/1/24 20:45,Machine_2,71.82,2.36,6.22
24/1/24 20:45,Machine_3,68.05,1.07,6.39
24/1/24 20:45,Machine_4,70.22,2.25,6.56
24/1/24 20:45,Machine_5,69.74,0.95,5.63
24/1/24 20:45,Machine_6,74.35,1.48,5.53
24/1/24 20:45,Machine_7,79.15,1.87,6.25
24/1/24 20:45,Machine_8,63.75,0.5,6.91
24/1/24 20:45,Machine_9,65.57,2.22,6.36
24/1/24 20:45,Machine_10,67.88,2.45,3.23
24/1/24 20:46,Machine_1,72.38,2.0,4.09
24/1/24 20:46,Machine_2,74.19,1.01,7.42
24/1/24 20:46,Machine_3,69.93,0.88,5.83
24/1/24 20:46,Machine_4,76.03,1.3,3.38
24/1/24 20:46,Machine_5,60.44,1.58,7.43
24/1/24 20:46,Machine_6,65.92,2.02,3.15
24/1/24 20:46,Machine_7,62.89,0.41,6.83
24/1/24 20:46,Machine_8,61.06,0.49,3.81
24/1/24 20:46,Machine_9,63.41,0.96,4.31
24/1/24 20:46,Machine_10,74.17,0.64,3.15
24/1/24 20:47,Machine_1,63.29,1.45,6.13
24/1/24 20:47,Machine_2,77.72,0.48,4.46
24/1/24 20:47,Machine_3,75.32,1.47,4.09
24/1/24 20:47,Machine_4,64.72,1.26,7.4
24/1/24 20:47,Machine_5,71.63,1.49,6.26
24/1/24 20:47,Machine_6,78.18,0.46,3.22
24/1/24 20:47,Machine_7,64.56,1.5,4.94
24/1/24 20:47,Machine_8,74.59,0.49,6.91
24/1/24 20:47,Machine_9,63.19,1.43,6.12
24/1/24 20:47,Machine_10,75.05,2.18,4.85
24/1/24 20:48,Machine_1,73.71,1.29,5.45
24/1/24 20:48,Machine_2,71.57,1.36,5.08
24/1/24 20:48,Machine_3,70.2,1.8,5.31
24/1/24 20:48,Machine_4,73.33,2.19,7.09
24/1/24 20:48,Machine_5,78.98,0.71,4.89
24/1/24 20:48,Machine_6,78.57,2.06,3.26
24/1/24 20:48,Machine_7,60.21,2.04,3.46
24/1/24 20:48,Machine_8,64.59,2.29,5.33
24/1/24 20:48,Machine_9,66.38,2.45,3.41
24/1/24 20:48,Machine_10,61.4,2.37,3.53
24/1/24 20:49,Machine_1,70.37,0.73,4.17
24/1/24 20:49,Machine_2,78.69,1.33,6.7
24/1/24 20:49,Machine_3,66.06,2.17,4.42
24/1/24 20:49,Machine_4,70.3,0.58,7.28
24/1/24 20:49,Machine_5,69.17,1.96,3.88
24/1/24 20:49,Machine_6,73.06,2.48,5.85
24/1/24 20:49,Machine_7,61.84,0.73,4.98
24/1/24 20:49,Machine_8,76.07,1.37,6.62
24/1/24 20:49,Machine_9,66.19,0.74,5.34
24/1/24 20:49,Machine_10,75.57,0.42,6.04
24/1/24 20:50,Machine_1,74.86,1.99,7.38
24/1/24 20:50,Machine_2,77.96,2.61,6.08
24/1/24 20:50,Machine_3,62.47,1.53,3.85
